station_ID,Charing station name,City,State,Address line 1,Address line 2,Lng,Lat,Category
144,Tesla Destination Charger,Launceston,Tasmania,Tesla Destination Charger,"York Street, Launceston TAS 7250, Australia",147.1376477,-41.4399913,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
145,Tesla Destination Charger,Launceston,Tasmania,Tesla Destination Charger,"Kings Park Trail, Launceston TAS 7250, Australia",147.1290413,-41.4403151,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
146,Evie Networks Westbury,Westbury,Tasmania,Evie Networks Westbury,"Meander Valley Road, Westbury TAS 7303, Australia",146.8452421,-41.525806,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
147, ,Sheffield,Tasmania,Pioneer Crescent,"Sheffield TAS, Australia",146.3248223,-41.3828106,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
148, ,Bridport,Tasmania,Main Street,"Bridport TAS 7262, Australia",147.3947423,-41.0035878,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
149, ,Waddamana,Tasmania,Waddamana Road,"Waddamana TAS, Australia",146.7457809,-42.124598,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
150, ,Launceston,Tasmania,Paterson Street,"Launceston TAS 7250, Australia",147.1395575,-41.4358155,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
151, ,Westbury,Tasmania,Lyall Street,"Westbury TAS 7303, Australia",146.8311286,-41.5280498,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
152, ,Scottsdale,Tasmania,King Street,"Scottsdale TAS 7620, Australia",147.5146104,-41.1621624,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
153, ,Deloraine,Tasmania,Emu Bay Road,"Deloraine TAS 7304, Australia",146.6510431,-41.5236168,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
154, ,Launceston,Tasmania,West Street Lane,"South Launceston TAS 7249, Australia",147.1416028,-41.4499591,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
155,Goolwa Visitor Information Centre - Destination Charging,Goolwa,South Australia,Goolwa Visitor Information Centre - Destination Charging,"Laurie Lane, Goolwa SA 5214, Australia",138.7844823,-35.5030219,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
156,Adelaide Supercharger,Adelaide,South Australia,Adelaide Supercharger,"Bowen Street, Adelaide SA 5000, Australia",138.5952395,-34.9276045,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
157,Chargefox,Murray Bridge,South Australia,Chargefox,"Mary Terrace, Murray Bridge SA 5253, Australia",139.2770491,-35.1205066,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
158,NRMA Fast Charger,Tanunda,South Australia,NRMA Fast Charger,"John Street, Tanunda SA 5352, Australia",138.9586197,-34.524747,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
159,Bremerton Wines Tesla Destination Charger,Langhorne Creek,South Australia,Bremerton Wines Tesla Destination Charger,"Kent Town Road, Langhorne Creek SA 5255, Australia",139.0244883,-35.2941487,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
160,Murray Bridge Visitor Centre,Murray Bridge,South Australia,Murray Bridge Visitor Centre,"Seventh Street, Murray Bridge SA 5253, Australia",139.276204,-35.120385,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
161,Light Square Charging Station,Adelaide,South Australia,Light Square Charging Station,"Light Square, Adelaide SA 5000, Australia",138.5944471,-34.9255431,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
162,Grosvenor Gardens,Victor Harbor,South Australia,Grosvenor Gardens,"Stuart Street, Victor Harbor SA 5211, Australia",138.6219659,-35.5536727,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
163,Yankalilla Council Chambers,Yankalilla,South Australia,Yankalilla Council Chambers,"Charles Street, Yankalilla SA 5203, Australia",138.3507389,-35.4570334,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
164, ,Norton Summit,South Australia,Crescent Drive,"Norton Summit SA 5136, Australia",138.7249462,-34.923656,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
165, ,Normanville,South Australia,Edwards Avenue,"Normanville SA 5204, Australia",138.3188648,-35.4470219,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
166,Chargefox,Adelaide,South Australia,Chargefox,"Hindmarsh Square, Adelaide SA 5000, Australia",138.6048811,-34.9244,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
167, ,Adelaide,South Australia,Hyde Street,"Tusmore SA 5065, Australia",138.6437368,-34.9378473,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
168, ,Adelaide,South Australia,Stowaway Lane,"Port Adelaide SA 5015, Australia",138.5042702,-34.8437992,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
169,Chargefox,Adelaide,South Australia,Chargefox,"Esplanade, Largs Bay SA 5016, Australia",138.4863165,-34.8252197,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
170,Chargefox,Adelaide,South Australia,Chargefox,"Bowen Street, Adelaide SA 5000, Australia",138.5952833,-34.9277554,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
171,Chargefox,Adelaide,South Australia,Chargefox,"Bowen Street, Adelaide SA 5000, Australia",138.5952236,-34.9277543,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
172, ,Adelaide,South Australia,Addiscombe Place,"Unley Park SA 5061, Australia",138.6010902,-34.9617279,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
173,Tesla Destination Charger,Myponga,South Australia,Tesla Destination Charger,"Hansen Street, Myponga SA 5202, Australia",138.4630733,-35.3913107,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
174, ,Adelaide,South Australia,Finniss Street,"Marion SA 5043, Australia",138.5496608,-35.0173769,"['access', 'access.yes', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
175, ,Adelaide,South Australia,Port Road,"Hindmarsh SA 5007, Australia",138.573198,-34.9060068,"['access', 'access.yes', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
176, ,Adelaide,South Australia,Port Road,"Hindmarsh SA 5007, Australia",138.5728037,-34.905922,"['access', 'access.yes', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
177, ,Adelaide,South Australia,Cator Street,"Glenside SA 5065, Australia",138.6415665,-34.9420624,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
178,Knockrow Supercharger,Knockrow,New South Wales,Knockrow Supercharger,"419 Hinterland Way, Knockrow NSW 2479, Australia",153.5347035,-28.7495635,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
179,Evie Networks, ,Queensland,Evie Networks,"The Circuit, QLD 4011, Australia",153.077346,-27.4157668,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
180,Tesla Supercharger, ,Queensland,Tesla Supercharger,"Ann Street, Fortitude Valley QLD 4006, Australia",153.0404407,-27.451571,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
181,Tesla Supercharger,Gold Coast City,Queensland,Tesla Supercharger,"Hooker Boulevard, Gold Coast City QLD 4218, Australia",153.4273249,-28.0352782,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
182,NRMA Fast Charger,Ewingsdale,New South Wales,NRMA Fast Charger,"Ewingsdale Road, Ewingsdale NSW 2481, Australia",153.553519,-28.636313,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
183,Queensland Electric Super Highway,Gold Coast City,Queensland,Queensland Electric Super Highway,"Terminal Drive, Bilinga QLD 4225, Australia",153.5149937,-28.1640354,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
184,QESH - North Lakes, ,Queensland,QESH - North Lakes,"David Henry Way, Springfield Central QLD 4300, Australia",152.8997448,-27.6821816,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
185,QESH - Hamilton, ,Queensland,QESH - Hamilton,"Macarthur Avenue, QLD 4009, Australia",153.0839368,-27.4443325,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
186,QESH - Springwood, ,Queensland,QESH - Springwood,"3539-3565 Pacific Highway, Slacks Creek QLD 4127, Australia",153.1355179,-27.6379161,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
187,QESH - Ipswich, ,Queensland,QESH - Ipswich,"South Street, Ipswich QLD 4305, Australia",152.7584677,-27.6162053,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
188,ChargePoint,Gold Coast City,Queensland,ChargePoint,"Coles Drive, Ormeau QLD 4208, Australia",153.2608045,-27.7844523,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
189,Eat Street Northshore, ,Queensland,Eat Street Northshore,"Macarthur Avenue, QLD 4009, Australia",153.0819323,-27.444063,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
190, ,Byron Bay,New South Wales,Lawson Street,"Byron Bay NSW 2481, Australia",153.615842,-28.643176,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
191, , ,Queensland,West Street,"QLD 4123, Australia",153.112883,-27.5779109,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
192, , ,Queensland,Swim Pool Deck,"St Lucia QLD 4072, Australia",153.0167803,-27.4954744,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
193, , ,Queensland,South,"Woolloongabba QLD 4102, Australia",153.0412292,-27.4921779,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
194, , ,Queensland,underground carpark,"Springfield Central QLD 4300, Australia",152.9036312,-27.6766678,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
195, ,Gold Coast City,Queensland,Gold Coast Oceanway,"Broadbeach QLD 4218, Australia",153.434591,-28.0293919,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
196, ,Gold Coast City,Queensland,Old Pacific Highway,"Coomera QLD 4209, Australia",153.3104507,-27.8553474,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
197, , ,Queensland,Warrego Highway,"QLD 4303, Australia",152.8219388,-27.5881125,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
198, , ,Queensland,Goggs Road,"Jindalee QLD 4073, Australia",152.9489592,-27.5338615,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
199, ,Brisbane City,Queensland,Gympie Road,"Carseldine QLD 4036, Australia",153.0108559,-27.342,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
200,Tesla,Melbourne,Victoria,Tesla,"5/650 Church Street, Cremorne VIC 3121, Australia",144.9957089,-37.8321721,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
201,Free Moreland Council Car Charging Point,Melbourne,Victoria,Free Moreland Council Car Charging Point,"Urquhart Street, Coburg VIC 3058, Australia",144.9697797,-37.7407364,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
202,EVolution,Melbourne,Victoria,EVolution,"Osborne Avenue, Clayton South VIC 3169, Australia",145.1184356,-37.9430275,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
203,Tesla Supercharger,Melbourne,Victoria,Tesla Supercharger,"Taylor Street, Moonee Ponds VIC 3039, Australia",144.9222192,-37.7644055,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
204,Evie Networks,Melbourne,Victoria,Evie Networks,"100 Janefield Drive, Bundoora VIC 3083, Australia",145.0730497,-37.6784969,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
205,Evie Networks,Melbourne,Victoria,Evie Networks,"Elpis Road, Weir Views VIC 3338, Australia",144.5721618,-37.7227909,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
206,Tesla Chadstone,Melbourne,Victoria,Tesla Chadstone,"1341 Dandenong Road, Malvern East VIC 3148, Australia",145.0824905,-37.8872284,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
207,Free Moreland Council Car Charging Point,Melbourne,Victoria,Free Moreland Council Car Charging Point,"90 Bell Street, Coburg VIC 3058, Australia",144.9701016,-37.7412518,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
208,ChargePoint,Melbourne,Victoria,ChargePoint,"1239 Nepean Highway, Cheltenham VIC 3192, Australia",145.0534948,-37.9584508,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
209,Free Moreland Council EV charging,Melbourne,Victoria,Free Moreland Council EV charging,"Jukes Road, Fawkner VIC 3060, Australia",144.9695097,-37.7025331,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
210,Chargepoint,Melbourne,Victoria,Chargepoint,"Corporate Drive, Heatherton VIC 3202, Australia",145.080672,-37.9505279,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
211,Chargepoint,Melbourne,Victoria,Chargepoint,"Springvale Road, Mulgrave VIC 3168, Australia",145.1577067,-37.9214395,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
212,Chargepoint,Melbourne,Victoria,Chargepoint,"235 Springvale Road, Glen Waverley VIC 3150, Australia",145.165502,-37.8748303,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
213,Chargefox,Melbourne,Victoria,Chargefox,"Westfield Drive, Airport West VIC 3042, Australia",144.8855401,-37.713734,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
214,Melbourne Marriot Hotel,Melbourne,Victoria,Melbourne Marriot Hotel,"Exhibition Street, Melbourne VIC 3000, Australia",144.9692983,-37.8098361,"['access_limited', 'access_limited.customers', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
215,E-Charge,Melbourne,Victoria,E-Charge,"Hodgins Road Sidewalk, Melbourne VIC 3915, Australia",145.1705033,-38.2998125,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
216,Tesla Charge Point,Newhaven,Victoria,Tesla Charge Point,"Phillip Island Bike Path, Newhaven VIC 3925, Australia",145.3139263,-38.5217475,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
217,Charging Point,Melbourne,Victoria,Charging Point,"Racecourse Drive, Springvale VIC 3170, Australia",145.1679135,-37.9420293,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
218,Chargefox Charging Station,Cape Paterson,Victoria,Chargefox Charging Station,"Sunlight Boulevard, Cape Paterson VIC, Australia",145.6055893,-38.6680598,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
219,Evie Networks Fast Chargers,Melbourne,Victoria,Evie Networks Fast Chargers,"Heatherton Road, Dandenong VIC 3802, Australia",145.2237568,-37.9713319,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
220,Tesla Supercharger,Melbourne,Victoria,Tesla Supercharger,"Camberwell Grove, Hawthorn East VIC 3126, Australia",145.056178,-37.8292531,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
221,Evie Networks Taylors Lakes,Melbourne,Victoria,Evie Networks Taylors Lakes,"Kings Road, Taylors Lakes VIC 3038, Australia",144.7821513,-37.6965635,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
222,Chargefox Charging Station,Melbourne,Victoria,Chargefox Charging Station,"371 Police Road, Mulgrave VIC 3170, Australia",145.1907152,-37.9365224,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
223,Bayside Council,Melbourne,Victoria,Bayside Council,"Royal Avenue, Sandringham VIC 3191, Australia",145.017674,-37.9593639,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
224,Tesla Destination Charger,Melbourne,Victoria,Tesla Destination Charger,"Nelson Street, Rye VIC 3941, Australia",144.8209256,-38.3709259,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
225,Tesla Supercharger,Melbourne,Victoria,Tesla Supercharger,"Mornington-Tyabb Road, Mornington VIC 3931, Australia",145.05112,-38.2344038,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
226,IKEA EV chargers,Melbourne,Victoria,IKEA EV chargers,"Loading Dock Exit, Springvale VIC 3171, Australia",145.1435899,-37.9271751,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
