Date,Vehicle body type,Motive power,Count
1/12/2021,VAN,Petrol,1
1/12/2021,VAN,Petrol,12
1/12/2021,VAN,Petrol,1239
1/12/2021,VAN,Petrol,642
1/12/2021,VAN,Petrol Or Lpg Option,18
1/12/2021,VAN,Petrol Or Lpg Option,56
1/12/2021,ZZ - OTHER BODY TYPE,,1
1/01/2022,AMBULANCE,Diesel,23
1/01/2022,AMBULANCE,Diesel,5
1/01/2022,ARMOURED VEHICLE,Diesel,1
1/01/2022,ARMOURED VEHICLE,Diesel,5
1/01/2022,ARMOURED VEHICLE,Petrol,1
1/01/2022,ARTICULATED BUS,Diesel,44
1/01/2022,BACKHOE,Diesel,1
1/01/2022,BACKHOE,Diesel,15
1/01/2022,BIKE TRAILER,,277
1/01/2022,BIKE TRAILER,,30
1/01/2022,BIN CARRIER,,4
1/01/2022,BIN CARRIER,Diesel,1
1/01/2022,BIN CARRIER,Diesel,10
1/01/2022,BIN CARRIER,Diesel,2
1/01/2022,BIN CARRIER,Diesel,37
1/01/2022,BIN CARRIER,Diesel,4
1/01/2022,BOAT TRAILER,,148
1/01/2022,BOAT TRAILER,,4529
1/01/2022,BONNET PRIME MOVER,Diesel,16
1/01/2022,BONNET PRIME MOVER,Diesel,68
1/01/2022,CAB OVER PRIME MOVER,Diesel,20
1/01/2022,CAB OVER PRIME MOVER,Diesel,77
1/01/2022,CAB OVER PRIME MOVER,Petrol,1
1/01/2022,CAMPER,Diesel,350
1/01/2022,CAMPER,Diesel,6
1/01/2022,CAMPER,LPG,2
1/01/2022,CAMPER,Petrol,1
1/01/2022,CAMPER,Petrol,146
1/01/2022,CAMPER,Petrol,4
1/01/2022,CAMPER,Petrol Or Lpg Option,10
1/01/2022,CAMPER TRAILER,,13
1/01/2022,CAMPER TRAILER,,1981
1/01/2022,CAR CARRIER,,1
1/01/2022,CAR CARRIER,,8
1/01/2022,CAR CARRIER,Diesel,1
1/01/2022,CAR CARRIER,Diesel,4
1/01/2022,CAR TRAILER,,117
1/01/2022,CAR TRAILER,,691
1/01/2022,CARAVAN,,3263
1/01/2022,CARAVAN,,50
1/01/2022,CONCRETE BLENDER,Diesel,3
1/01/2022,CONCRETE BLENDER,Diesel,62
1/01/2022,CONCRETE BLENDER,Diesel,7
1/01/2022,CONCRETE PUMPER,Diesel,12
1/01/2022,CONCRETE PUMPER,Diesel,5
1/01/2022,CONVERTIBLE,Diesel,4
1/01/2022,CONVERTIBLE,Diesel,65
1/01/2022,CONVERTIBLE,Electric,1
1/01/2022,CONVERTIBLE,Hybrid,1
1/01/2022,CONVERTIBLE,LPG,1
1/01/2022,CONVERTIBLE,Petrol,1
1/01/2022,CONVERTIBLE,Petrol,107
1/01/2022,CONVERTIBLE,Petrol,128
1/01/2022,CONVERTIBLE,Petrol,1850
1/01/2022,CONVERTIBLE,Petrol,21
1/01/2022,CONVERTIBLE,Petrol,4
1/01/2022,CURTAIN SIDE VAN,,11
1/01/2022,CURTAIN SIDE VAN,,43
1/01/2022,CURTAIN SIDE VAN,Diesel,1
1/01/2022,CURTAIN SIDE VAN,Diesel,2
1/01/2022,CURTAIN SIDE VAN,Diesel,5
1/01/2022,CURTAIN SIDE VAN,Diesel,61
1/01/2022,DOLLY,,1
1/01/2022,ENCLOSED TRAILER,,15
1/01/2022,ENCLOSED TRAILER,,6
1/01/2022,EQUIPMENT TRAILER,,160
1/01/2022,EQUIPMENT TRAILER,,232
1/01/2022,EXCAVATOR,Diesel,2
1/01/2022,FIRE TRUCK,Diesel,17
1/01/2022,FIRE TRUCK,Diesel,2
1/01/2022,FIRE TRUCK,Diesel,3
1/01/2022,FIRE TRUCK,Diesel,44
1/01/2022,FIRE TRUCK,Diesel,5
1/01/2022,FLAT TOP,,141
1/01/2022,FLAT TOP,,29
1/01/2022,FLAT TOP,Diesel,1
1/01/2022,FLAT TOP,Diesel,32
1/01/2022,FLAT TOP,Diesel,357
1/01/2022,FLAT TOP,Diesel,62
1/01/2022,FLAT TOP,Diesel,8
1/01/2022,FLAT TOP,Petrol,1
1/01/2022,FLAT TOP,Petrol,3
1/01/2022,FOOD TRAILER,,3
1/01/2022,FOOD TRAILER,,5
1/01/2022,FORK LIFT (HEAVY),Diesel,11
1/01/2022,FORK LIFT (HEAVY),Diesel,5
1/01/2022,FORK LIFT (HEAVY),Electric,6
1/01/2022,FORK LIFT (HEAVY),LPG,6
1/01/2022,FORK LIFT (HEAVY),LPG,8
1/01/2022,FORK LIFT (HEAVY),Petrol,2
1/01/2022,FORK LIFT (HEAVY),Petrol Or Lpg Option,1
1/01/2022,FORK LIFT (HEAVY),Petrol Or Lpg Option,5
1/01/2022,FORK LIFT (LIGHT),Diesel,1
1/01/2022,FORK LIFT (LIGHT),Diesel,9
1/01/2022,FORK LIFT (LIGHT),Electric,7
1/01/2022,FORK LIFT (LIGHT),LPG,2
1/01/2022,FORK LIFT (LIGHT),LPG,26
1/01/2022,FORK LIFT (LIGHT),Petrol,1
1/01/2022,FORK LIFT (LIGHT),Petrol,3
1/01/2022,FORK LIFT (LIGHT),Petrol Or Lpg Option,1
1/01/2022,FORK LIFT (LIGHT),Petrol Or Lpg Option,12
1/01/2022,FRONT END LOADER,Diesel,5
1/01/2022,GARBAGE COMPACTOR,Diesel,2
1/01/2022,GARBAGE COMPACTOR,Diesel,3
1/01/2022,GARBAGE COMPACTOR,Diesel,89
1/01/2022,GARBAGE COMPACTOR,Petrol,1
1/01/2022,GOODS TRAILER,,2437
1/01/2022,GOODS TRAILER,,24902
1/01/2022,GRADER,Diesel,1
1/01/2022,GRADER,Diesel,3
1/01/2022,HORSE FLOAT,,11
1/01/2022,HORSE FLOAT,,452
1/01/2022,JINKER,,3
1/01/2022,LIGHT BUS,Diesel,1
1/01/2022,LIGHT BUS,Diesel,10
1/01/2022,LIGHT BUS,Diesel,146
1/01/2022,LIGHT BUS,Diesel,2
1/01/2022,LIGHT BUS,Diesel,26
1/01/2022,LIGHT BUS,Diesel,62
1/01/2022,LIGHT BUS,Diesel,9
1/01/2022,LIGHT BUS,LPG,1
1/01/2022,LIGHT BUS,Petrol,1
1/01/2022,LIGHT BUS,Petrol,2
1/01/2022,LIGHT BUS,Petrol,3
1/01/2022,LIGHT BUS,Petrol,35
1/01/2022,LIGHT BUS,Petrol,4
1/01/2022,LIGHT BUS,Petrol,78
1/01/2022,LIGHT BUS,Petrol Or Lpg Option,3
1/01/2022,LIGHT BUS,Petrol Or Lpg Option,5
1/01/2022,LIGHT SEMITRAILER,,1
1/01/2022,LIGHT TOW TRUCK,Diesel,1
1/01/2022,LIGHT TRACTOR,Diesel,17
1/01/2022,LIGHT TRACTOR,Petrol,1
1/01/2022,LIGHT TRACTOR,Petrol,3
1/01/2022,LIGHT TRUCK,CNG,1
1/01/2022,LIGHT TRUCK,Diesel,1
1/01/2022,LIGHT TRUCK,Diesel,15
1/01/2022,LIGHT TRUCK,Diesel,16764
1/01/2022,LIGHT TRUCK,Diesel,19
1/01/2022,LIGHT TRUCK,Diesel,2
1/01/2022,LIGHT TRUCK,Diesel,3
1/01/2022,LIGHT TRUCK,Diesel,4
1/01/2022,LIGHT TRUCK,Diesel,5
1/01/2022,LIGHT TRUCK,Diesel,6798
1/01/2022,LIGHT TRUCK,Diesel Or Lpg Option,2
1/01/2022,LIGHT TRUCK,Diesel Or Lpg Option,5
1/01/2022,LIGHT TRUCK,Electric,32
1/01/2022,LIGHT TRUCK,Hybrid,3
1/01/2022,LIGHT TRUCK,Hybrid,7
1/01/2022,LIGHT TRUCK,LPG,242
1/01/2022,LIGHT TRUCK,LPG,3
1/01/2022,LIGHT TRUCK,LPG,56
1/01/2022,LIGHT TRUCK,Petrol,1
1/01/2022,LIGHT TRUCK,Petrol,1606
1/01/2022,LIGHT TRUCK,Petrol,2
1/01/2022,LIGHT TRUCK,Petrol,36
1/01/2022,LIGHT TRUCK,Petrol,7236
1/01/2022,LIGHT TRUCK,Petrol Or Lpg Option,1
1/01/2022,LIGHT TRUCK,Petrol Or Lpg Option,179
1/01/2022,LIGHT TRUCK,Petrol Or Lpg Option,19
1/01/2022,MACHINERY TRUCK,Diesel,1
1/01/2022,MACHINERY TRUCK,Diesel,2
1/01/2022,MACHINERY TRUCK,Diesel,5
1/01/2022,MACHINERY TRUCK,Diesel,7
1/01/2022,MACHINERY TRUCK,Petrol,1
1/01/2022,MACHINERY/EQUIPMENT,,2
1/01/2022,MACHINERY/EQUIPMENT,,5
1/01/2022,MACHINERY/EQUIPMENT,Diesel,10
1/01/2022,MACHINERY/EQUIPMENT,Diesel,2
1/01/2022,MACHINERY/EQUIPMENT,Diesel,4
1/01/2022,MISCELLAN TRAILER,,276
1/01/2022,MISCELLAN TRAILER,,96
1/01/2022,MOBILE CRANE,Diesel,1
1/01/2022,MOBILE CRANE,Diesel,11
1/01/2022,MOBILE CRANE,Diesel,21
1/01/2022,MOBILE CRANE,Diesel,5
1/01/2022,MOBILE HOME,Diesel,1
1/01/2022,MOBILE HOME,Diesel,25
1/01/2022,MOBILE HOME,Diesel,9
1/01/2022,MOBILE HOME,Petrol,1
1/01/2022,MOBILE WORK TOWER,Diesel,5
1/01/2022,MOBILE WORK TOWER,Diesel,9
1/01/2022,MOTORBIKE,Diesel,1
1/01/2022,MOTORBIKE,Diesel,4
1/01/2022,MOTORBIKE,Electric,3
1/01/2022,MOTORBIKE,Electric,31
1/01/2022,MOTORBIKE,Electric,96
1/01/2022,MOTORBIKE,Other,4
1/01/2022,MOTORBIKE,Petrol,148
1/01/2022,MOTORBIKE,Petrol,1607
1/01/2022,MOTORBIKE,Petrol,197
1/01/2022,MOTORBIKE,Petrol,27
1/01/2022,MOTORBIKE,Petrol,278
1/01/2022,MOTORBIKE,Petrol,3555
1/01/2022,MOTORBIKE,Petrol,4
1/01/2022,MOTORBIKE,Petrol,47
1/01/2022,MOTORBIKE,Petrol,55
1/01/2022,MOTORBIKE,Petrol,7017
1/01/2022,MOTORBIKE,Solar,1
1/01/2022,MOTORTRIKE,Electric,1
1/01/2022,MOTORTRIKE,Petrol,1
1/01/2022,MOTORTRIKE,Petrol,13
1/01/2022,MOTORTRIKE,Petrol,3
1/01/2022,MOTORTRIKE,Petrol,5
1/01/2022,PANTECHNICON,,19
1/01/2022,PANTECHNICON,Diesel,1
1/01/2022,PANTECHNICON,Diesel,12
1/01/2022,PANTECHNICON,Diesel,175
1/01/2022,PANTECHNICON,Diesel,39
1/01/2022,PANTECHNICON,Diesel,4
1/01/2022,PANTECHNICON,Petrol,3
1/01/2022,PASSENGER VAN,Diesel,1
1/01/2022,PASSENGER VAN,Diesel,163
1/01/2022,PASSENGER VAN,Diesel,565
1/01/2022,PASSENGER VAN,Diesel Or Lpg Option,2
1/01/2022,PASSENGER VAN,Electric,1
1/01/2022,PASSENGER VAN,Hybrid,1
1/01/2022,PASSENGER VAN,Hybrid,6
1/01/2022,PASSENGER VAN,LPG,1
1/01/2022,PASSENGER VAN,Petrol,1
1/01/2022,PASSENGER VAN,Petrol,1065
1/01/2022,PASSENGER VAN,Petrol,139
1/01/2022,PASSENGER VAN,Petrol,2
1/01/2022,PASSENGER VAN,Petrol,4
1/01/2022,PASSENGER VAN,Petrol Or Lpg Option,4
1/01/2022,PLANT,Diesel,1
1/01/2022,PLANT,Diesel,200
1/01/2022,PLANT,Diesel,3
1/01/2022,PLANT,Electric,10
1/01/2022,PLANT,Petrol,1
1/01/2022,PLANT,Petrol,20
1/01/2022,PLANT,Petrol Or Lpg Option,4
1/01/2022,REFRIGERATED VAN,,3
1/01/2022,REFRIGERATED VAN,,6
1/01/2022,REFRIGERATED VAN,Diesel,2
1/01/2022,REFRIGERATED VAN,Diesel,23
1/01/2022,REFRIGERATED VAN,Diesel,5
1/01/2022,REFRIGERATED VAN,Diesel,6
1/01/2022,RIGID BUS,CNG,3
1/01/2022,RIGID BUS,CNG,67
1/01/2022,RIGID BUS,Diesel,1
1/01/2022,RIGID BUS,Diesel,18
1/01/2022,RIGID BUS,Diesel,3
1/01/2022,RIGID BUS,Diesel,386
1/01/2022,RIGID BUS,Diesel,4
1/01/2022,RIGID BUS,Diesel,84
1/01/2022,RIGID BUS,Petrol,1
1/01/2022,RIGID BUS,Petrol,3
1/01/2022,ROAD PAVING MACHINE,Diesel,1
1/01/2022,ROLLER,Diesel,1
1/01/2022,SEDAN,Diesel,1
1/01/2022,SEDAN,Diesel,2
1/01/2022,SEDAN,Diesel,24
1/01/2022,SEDAN,Diesel,319
1/01/2022,SEDAN,Diesel,5644
1/01/2022,SEDAN,Electric,10
1/01/2022,SEDAN,Electric,2
1/01/2022,SEDAN,Electric,227
1/01/2022,SEDAN,Electric,952
1/01/2022,SEDAN,Hybrid,2
1/01/2022,SEDAN,Hybrid,2992
1/01/2022,SEDAN,Hybrid,3
1/01/2022,SEDAN,Hybrid,30
1/01/2022,SEDAN,Hybrid,32
1/01/2022,SEDAN,Hybrid,363
1/01/2022,SEDAN,Hybrid,407
1/01/2022,SEDAN,Hybrid,707
1/01/2022,SEDAN,Hybrid,74
1/01/2022,SEDAN,LPG,1
1/01/2022,SEDAN,LPG,12
1/01/2022,SEDAN,LPG,170
1/01/2022,SEDAN,LPG,4
1/01/2022,SEDAN,LPG,7
1/01/2022,SEDAN,Other,113
1/01/2022,SEDAN,Other,3
1/01/2022,SEDAN,Petrol,1
1/01/2022,SEDAN,Petrol,10
1/01/2022,SEDAN,Petrol,1083
1/01/2022,SEDAN,Petrol,13
1/01/2022,SEDAN,Petrol,137659
1/01/2022,SEDAN,Petrol,14
1/01/2022,SEDAN,Petrol,15
1/01/2022,SEDAN,Petrol,16
1/01/2022,SEDAN,Petrol,230
1/01/2022,SEDAN,Petrol,25
1/01/2022,SEDAN,Petrol,26
1/01/2022,SEDAN,Petrol,4698
1/01/2022,SEDAN,Petrol,5
1/01/2022,SEDAN,Petrol,611
1/01/2022,SEDAN,Petrol Or Lpg Option,1
1/01/2022,SEDAN,Petrol Or Lpg Option,2
1/01/2022,SEDAN,Petrol Or Lpg Option,258
1/01/2022,SEDAN,Petrol Or Lpg Option,3
1/01/2022,SEDAN,Petrol Or Lpg Option,4
1/01/2022,SEDAN,Plug-in Hybrid Electric,173
1/01/2022,SEDAN,Plug-in Hybrid Electric,19
1/01/2022,SEDAN,Plug-in Hybrid Electric,3
1/01/2022,SEDAN,Plug-in Hybrid Electric,7
1/01/2022,SKEL,Diesel,2
1/01/2022,SKEL TRAILER,,1
1/01/2022,SKEL TRAILER,,13
1/01/2022,SKID STEER,Diesel,1
1/01/2022,STATION WAGON,CNG,1
1/01/2022,STATION WAGON,Diesel,1
1/01/2022,STATION WAGON,Diesel,12
1/01/2022,STATION WAGON,Diesel,2
1/01/2022,STATION WAGON,Diesel,21
1/01/2022,STATION WAGON,Diesel,22657
1/01/2022,STATION WAGON,Diesel,2456
1/01/2022,STATION WAGON,Diesel,3
1/01/2022,STATION WAGON,Diesel,4
1/01/2022,STATION WAGON,Diesel,5
1/01/2022,STATION WAGON,Diesel,6
1/01/2022,STATION WAGON,Diesel,72
1/01/2022,STATION WAGON,Diesel Or Lpg Option,5
1/01/2022,STATION WAGON,Electric,176
1/01/2022,STATION WAGON,Electric,3
1/01/2022,STATION WAGON,Electric,44
1/01/2022,STATION WAGON,Hybrid,1
1/01/2022,STATION WAGON,Hybrid,1383
1/01/2022,STATION WAGON,Hybrid,179
1/01/2022,STATION WAGON,Hybrid,261
1/01/2022,STATION WAGON,Hybrid,30
1/01/2022,STATION WAGON,Hybrid,4
1/01/2022,STATION WAGON,Hybrid,5
1/01/2022,STATION WAGON,Hydrogen Fuel Cell Electric,21
1/01/2022,STATION WAGON,LPG,140
1/01/2022,STATION WAGON,LPG,6
1/01/2022,STATION WAGON,Other,7
1/01/2022,STATION WAGON,Petrol,1
1/01/2022,STATION WAGON,Petrol,19
1/01/2022,STATION WAGON,Petrol,195
1/01/2022,STATION WAGON,Petrol,2
1/01/2022,STATION WAGON,Petrol,29
1/01/2022,STATION WAGON,Petrol,3
1/01/2022,STATION WAGON,Petrol,318
1/01/2022,STATION WAGON,Petrol,4
1/01/2022,STATION WAGON,Petrol,4484
1/01/2022,STATION WAGON,Petrol,5
1/01/2022,STATION WAGON,Petrol,6
1/01/2022,STATION WAGON,Petrol,64
1/01/2022,STATION WAGON,Petrol,68605
1/01/2022,STATION WAGON,Petrol Or Lpg Option,1
1/01/2022,STATION WAGON,Petrol Or Lpg Option,265
1/01/2022,STATION WAGON,Petrol Or Lpg Option,5
1/01/2022,STATION WAGON,Plug-in Hybrid Electric,2
1/01/2022,STATION WAGON,Plug-in Hybrid Electric,275
1/01/2022,STATION WAGON,Plug-in Hybrid Electric,3
1/01/2022,STATION WAGON,Plug-in Hybrid Electric,74
1/01/2022,STATION WAGON,Solar,1
1/01/2022,STOCK CRATE,,1
1/01/2022,TANKER,,9
1/01/2022,TANKER,Diesel,2
1/01/2022,TANKER,Diesel,5
1/01/2022,TANKER,Diesel,57
1/01/2022,TANKER,Diesel,6
1/01/2022,TANKER,LPG,1
1/01/2022,TANKER,Petrol,1
1/01/2022,TIPPER,,120
1/01/2022,TIPPER,,50
1/01/2022,TIPPER,Diesel,147
1/01/2022,TIPPER,Diesel,18
1/01/2022,TIPPER,Diesel,31
1/01/2022,TIPPER,Diesel,377
1/01/2022,TIPPER,Electric,1
1/01/2022,TIPPER,Petrol,2
1/01/2022,TIPPER,Petrol,8
1/01/2022,TOW TRUCK,Diesel,2
1/01/2022,TOW TRUCK,LPG,1
1/01/2022,TRACTOR (HEAVY),Diesel,1
1/01/2022,TRACTOR (HEAVY),Diesel,12
1/01/2022,TRACTOR (HEAVY),Diesel,16
1/01/2022,TRAILED MOBILE HOME,,1
1/01/2022,VAN,Diesel,1
1/01/2022,VAN,Diesel,15
1/01/2022,VAN,Diesel,1720
1/01/2022,VAN,Diesel,2125
1/01/2022,VAN,Diesel,3
1/01/2022,VAN,Diesel,5
1/01/2022,VAN,Diesel,8
1/01/2022,VAN,Diesel Or Lpg Option,1
1/01/2022,VAN,Electric,2
1/01/2022,VAN,Hybrid,1
1/01/2022,VAN,LPG,4
1/01/2022,VAN,Petrol,1
1/01/2022,VAN,Petrol,1245
1/01/2022,VAN,Petrol,13
1/01/2022,VAN,Petrol,634
1/01/2022,VAN,Petrol Or Lpg Option,16
1/01/2022,VAN,Petrol Or Lpg Option,51
1/01/2022,ZZ - OTHER BODY TYPE,,1
1/02/2022,AMBULANCE,Diesel,23
1/02/2022,AMBULANCE,Diesel,5
1/02/2022,ARMOURED VEHICLE,Diesel,1
1/02/2022,ARMOURED VEHICLE,Diesel,5
1/02/2022,ARMOURED VEHICLE,Petrol,1
1/02/2022,ARTICULATED BUS,Diesel,44
1/02/2022,BACKHOE,Diesel,1
1/02/2022,BACKHOE,Diesel,14
1/02/2022,BACKHOE,Diesel,2
1/02/2022,BIKE TRAILER,,24
1/02/2022,BIKE TRAILER,,276
1/02/2022,BIN CARRIER,,4
1/02/2022,BIN CARRIER,Diesel,1
1/02/2022,BIN CARRIER,Diesel,10
1/02/2022,BIN CARRIER,Diesel,2
1/02/2022,BIN CARRIER,Diesel,38
1/02/2022,BIN CARRIER,Diesel,4
1/02/2022,BOAT TRAILER,,145
1/02/2022,BOAT TRAILER,,4524
1/02/2022,BONNET PRIME MOVER,Diesel,15
1/02/2022,BONNET PRIME MOVER,Diesel,71
1/02/2022,CAB OVER PRIME MOVER,Diesel,21
1/02/2022,CAB OVER PRIME MOVER,Diesel,77
1/02/2022,CAB OVER PRIME MOVER,Petrol,1
1/02/2022,CAMPER,Diesel,340
1/02/2022,CAMPER,Diesel,6
1/02/2022,CAMPER,LPG,1
1/02/2022,CAMPER,Petrol,139
1/02/2022,CAMPER,Petrol,3
1/02/2022,CAMPER,Petrol,4
1/02/2022,CAMPER,Petrol Or Lpg Option,10
1/02/2022,CAMPER TRAILER,,15
1/02/2022,CAMPER TRAILER,,2053
1/02/2022,CAR CARRIER,,1
1/02/2022,CAR CARRIER,,8
1/02/2022,CAR CARRIER,Diesel,1
1/02/2022,CAR CARRIER,Diesel,4
1/02/2022,CAR TRAILER,,116
1/02/2022,CAR TRAILER,,691
1/02/2022,CARAVAN,,3308
1/02/2022,CARAVAN,,52
1/02/2022,CONCRETE BLENDER,Diesel,3
1/02/2022,CONCRETE BLENDER,Diesel,63
1/02/2022,CONCRETE BLENDER,Diesel,7
1/02/2022,CONCRETE PUMPER,Diesel,14
1/02/2022,CONCRETE PUMPER,Diesel,5
1/02/2022,CONVERTIBLE,Diesel,5
1/02/2022,CONVERTIBLE,Diesel,64
1/02/2022,CONVERTIBLE,Electric,1
1/02/2022,CONVERTIBLE,Hybrid,1
1/02/2022,CONVERTIBLE,LPG,1
1/02/2022,CONVERTIBLE,Petrol,1
1/02/2022,CONVERTIBLE,Petrol,113
1/02/2022,CONVERTIBLE,Petrol,127
1/02/2022,CONVERTIBLE,Petrol,1855
1/02/2022,CONVERTIBLE,Petrol,21
1/02/2022,CONVERTIBLE,Petrol,6
1/02/2022,CONVERTIBLE,Petrol Or Lpg Option,1
1/02/2022,CURTAIN SIDE VAN,,10
1/02/2022,CURTAIN SIDE VAN,,44
1/02/2022,CURTAIN SIDE VAN,Diesel,1
1/02/2022,CURTAIN SIDE VAN,Diesel,3
1/02/2022,CURTAIN SIDE VAN,Diesel,5
1/02/2022,CURTAIN SIDE VAN,Diesel,61
1/02/2022,DOLLY,,1
1/02/2022,ENCLOSED TRAILER,,17
1/02/2022,ENCLOSED TRAILER,,7
1/02/2022,EQUIPMENT TRAILER,,159
1/02/2022,EQUIPMENT TRAILER,,231
1/02/2022,EXCAVATOR,Diesel,2
1/02/2022,FIRE TRUCK,Diesel,17
1/02/2022,FIRE TRUCK,Diesel,2
1/02/2022,FIRE TRUCK,Diesel,3
1/02/2022,FIRE TRUCK,Diesel,44
1/02/2022,FIRE TRUCK,Diesel,5
1/02/2022,FLAT TOP,,139
1/02/2022,FLAT TOP,,28
1/02/2022,FLAT TOP,Diesel,1
1/02/2022,FLAT TOP,Diesel,32
1/02/2022,FLAT TOP,Diesel,354
1/02/2022,FLAT TOP,Diesel,60
1/02/2022,FLAT TOP,Diesel,7
1/02/2022,FLAT TOP,Petrol,1
1/02/2022,FLAT TOP,Petrol,2
1/02/2022,FOOD TRAILER,,4
1/02/2022,FOOD TRAILER,,6
1/02/2022,FORK LIFT (HEAVY),Diesel,11
1/02/2022,FORK LIFT (HEAVY),Diesel,5
1/02/2022,FORK LIFT (HEAVY),Electric,6
1/02/2022,FORK LIFT (HEAVY),LPG,6
1/02/2022,FORK LIFT (HEAVY),LPG,8
1/02/2022,FORK LIFT (HEAVY),Petrol,2
1/02/2022,FORK LIFT (HEAVY),Petrol Or Lpg Option,1
1/02/2022,FORK LIFT (HEAVY),Petrol Or Lpg Option,5
1/02/2022,FORK LIFT (LIGHT),Diesel,1
1/02/2022,FORK LIFT (LIGHT),Diesel,9
1/02/2022,FORK LIFT (LIGHT),Electric,7
1/02/2022,FORK LIFT (LIGHT),LPG,28
1/02/2022,FORK LIFT (LIGHT),Petrol,1
1/02/2022,FORK LIFT (LIGHT),Petrol,3
1/02/2022,FORK LIFT (LIGHT),Petrol Or Lpg Option,1
1/02/2022,FORK LIFT (LIGHT),Petrol Or Lpg Option,13
1/02/2022,FRONT END LOADER,Diesel,5
1/02/2022,GARBAGE COMPACTOR,Diesel,2
1/02/2022,GARBAGE COMPACTOR,Diesel,3
1/02/2022,GARBAGE COMPACTOR,Diesel,91
1/02/2022,GARBAGE COMPACTOR,Petrol,1
1/02/2022,GOODS TRAILER,,2438
1/02/2022,GOODS TRAILER,,24821
1/02/2022,GRADER,Diesel,1
1/02/2022,GRADER,Diesel,3
1/02/2022,HORSE FLOAT,,10
1/02/2022,HORSE FLOAT,,448
1/02/2022,JINKER,,1
1/02/2022,LIGHT BUS,Diesel,1
1/02/2022,LIGHT BUS,Diesel,10
1/02/2022,LIGHT BUS,Diesel,147
1/02/2022,LIGHT BUS,Diesel,2
1/02/2022,LIGHT BUS,Diesel,26
1/02/2022,LIGHT BUS,Diesel,61
1/02/2022,LIGHT BUS,Diesel,9
1/02/2022,LIGHT BUS,LPG,1
1/02/2022,LIGHT BUS,Petrol,1
1/02/2022,LIGHT BUS,Petrol,2
1/02/2022,LIGHT BUS,Petrol,3
1/02/2022,LIGHT BUS,Petrol,35
1/02/2022,LIGHT BUS,Petrol,4
1/02/2022,LIGHT BUS,Petrol,78
1/02/2022,LIGHT BUS,Petrol Or Lpg Option,1
1/02/2022,LIGHT BUS,Petrol Or Lpg Option,4
1/02/2022,LIGHT SEMITRAILER,,1
1/02/2022,LIGHT TOW TRUCK,Diesel,1
1/02/2022,LIGHT TRACTOR,Diesel,16
1/02/2022,LIGHT TRACTOR,Petrol,1
1/02/2022,LIGHT TRACTOR,Petrol,3
1/02/2022,LIGHT TRUCK,CNG,1
1/02/2022,LIGHT TRUCK,Diesel,1
1/02/2022,LIGHT TRUCK,Diesel,15
1/02/2022,LIGHT TRUCK,Diesel,16749
1/02/2022,LIGHT TRUCK,Diesel,18
1/02/2022,LIGHT TRUCK,Diesel,2
1/02/2022,LIGHT TRUCK,Diesel,3
1/02/2022,LIGHT TRUCK,Diesel,4
1/02/2022,LIGHT TRUCK,Diesel,6821
1/02/2022,LIGHT TRUCK,Diesel Or Lpg Option,2
1/02/2022,LIGHT TRUCK,Diesel Or Lpg Option,7
1/02/2022,LIGHT TRUCK,Electric,32
1/02/2022,LIGHT TRUCK,Hybrid,3
1/02/2022,LIGHT TRUCK,Hybrid,7
1/02/2022,LIGHT TRUCK,LPG,244
1/02/2022,LIGHT TRUCK,LPG,3
1/02/2022,LIGHT TRUCK,LPG,54
1/02/2022,LIGHT TRUCK,Petrol,1
1/02/2022,LIGHT TRUCK,Petrol,1614
1/02/2022,LIGHT TRUCK,Petrol,2
1/02/2022,LIGHT TRUCK,Petrol,3
1/02/2022,LIGHT TRUCK,Petrol,37
1/02/2022,LIGHT TRUCK,Petrol,7182
1/02/2022,LIGHT TRUCK,Petrol Or Lpg Option,1
1/02/2022,LIGHT TRUCK,Petrol Or Lpg Option,176
1/02/2022,LIGHT TRUCK,Petrol Or Lpg Option,19
1/02/2022,MACHINERY TRUCK,Diesel,1
1/02/2022,MACHINERY TRUCK,Diesel,5
1/02/2022,MACHINERY TRUCK,Diesel,7
1/02/2022,MACHINERY TRUCK,Petrol,1
1/02/2022,MACHINERY/EQUIPMENT,,2
1/02/2022,MACHINERY/EQUIPMENT,,5
1/02/2022,MACHINERY/EQUIPMENT,Diesel,10
1/02/2022,MACHINERY/EQUIPMENT,Diesel,2
1/02/2022,MACHINERY/EQUIPMENT,Diesel,4
1/02/2022,MISCELLAN TRAILER,,279
1/02/2022,MISCELLAN TRAILER,,96
1/02/2022,MOBILE CRANE,Diesel,1
1/02/2022,MOBILE CRANE,Diesel,10
1/02/2022,MOBILE CRANE,Diesel,22
1/02/2022,MOBILE CRANE,Diesel,5
1/02/2022,MOBILE HOME,Diesel,1
1/02/2022,MOBILE HOME,Diesel,26
1/02/2022,MOBILE HOME,Diesel,8
1/02/2022,MOBILE HOME,Petrol,1
1/02/2022,MOBILE WORK TOWER,Diesel,5
1/02/2022,MOBILE WORK TOWER,Diesel,8
1/02/2022,MOTORBIKE,Diesel,1
1/02/2022,MOTORBIKE,Diesel,5
1/02/2022,MOTORBIKE,Electric,101
1/02/2022,MOTORBIKE,Electric,2
1/02/2022,MOTORBIKE,Electric,37
1/02/2022,MOTORBIKE,Other,4
1/02/2022,MOTORBIKE,Petrol,144
1/02/2022,MOTORBIKE,Petrol,1616
1/02/2022,MOTORBIKE,Petrol,192
1/02/2022,MOTORBIKE,Petrol,23
