Model Year,Division,Carline,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel
2023,Ford,EXPLORER TIMBERLINE AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,19,21,20,23.6,35.2,27.7091
2023,Ford,EXPLORER TIMBERLINE AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,19,22,21,24.2,35.2,28.16
2023,GENESIS,GV80 AWD,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,20,24,22,25.8216,36.452,29.7221
2023,GENESIS,GV80 AWD,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,18,23,20,22.8,31.7,26.0971
2023,GMC,ACADIA AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,22,27,24,28.2,40,32.5166
2023,GMC,ACADIA AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,19,26,21,23.5,36.2,27.9055
2023,GMC,YUKON 4WD,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,miles per gallon,20,26,22,25.5,38.8,30.1508
2023,GMC,YUKON 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,15,20,17,19.4,29.6,22.9604
2023,GMC,YUKON 4WD,Gasoline (Premium Unleaded Required),MPG,miles per gallon,14,18,16,17.4975,26.9024,20.764
2023,GMC,YUKON XL 4WD,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,miles per gallon,20,26,22,25.5,38.8,30.1508
2023,GMC,YUKON XL 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,15,19,16,19.0324,28.3563,22.3376
2023,GMC,YUKON XL 4WD,Gasoline (Premium Unleaded Required),MPG,miles per gallon,14,18,16,17.4975,26.9024,20.764
2023,Honda,PILOT AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,19,25,21,23.9,35.6,28.0481
2023,Honda,Pilot AWD Touring/Elite/Black,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,19,25,21,23.3,35,27.4256
2023,Honda,Pilot AWD TRAILSPORT,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,18,23,20,22.6,32,26.0425
2023,INFINITI,QX60 AWD,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,20,25,22,24.9397,36.5572,29.1013
2023,INFINITI,QX80 4WD,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,13,19,15,16.4,26.9,19.8945
2023,INFINITI,QX80 4WD,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,13,19,15,16.7,27.3,20.2357
2023,Jeep,Grand Cherokee 4X4,Gasoline (Mid Grade Unleaded Recommended),MPG,miles per gallon,14,22,17,17.3,30.1,21.394
2023,Jeep,Grand Cherokee L 4X4,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,18,25,21,23.4,35.4,27.612
2023,Jeep,Grand Cherokee L 4X4,Gasoline (Mid Grade Unleaded Recommended),MPG,miles per gallon,14,22,17,17.3,30.1,21.394
2023,Jeep,Grand Wagoneer 4x4,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,14,20,17,17.8,27.6499,21.1982
2023,Jeep,Grand Wagoneer 4x4,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,13,18,15,15.5,25.2996,18.772
2023,Jeep,Grand Wagoneer L 4x4,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,14,19,16,17,26.7,20.3224
2023,Jeep,Wagoneer 4x4,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,16,23,19,20.1,32.6,24.2914
2023,Jeep,Wagoneer 4x4,Gasoline (Mid Grade Unleaded Recommended),MPG,miles per gallon,15,20,17,18.7,27.7,21.9023
2023,Jeep,Wagoneer L 4x4,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,16,23,19,20.3,31.4,24.1401
2023,Lamborghini,Urus S,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,14,19,16,17.4,26,20.4428
2023,Land Rover,Defender 110,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,18,20,19,22.3868,30.6647,25.4823
2023,Land Rover,Defender 110,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,14,19,16,17.6252,25.5562,20.4861
2023,Land Rover,Defender 110 MHEV,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,18,23,20,22.9121,31.5521,26.1322
2023,Land Rover,Defender 130 P300 MHEV,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,17,21,19,20.9053,29.7777,24.1423
2023,Land Rover,Defender 130 P400 MHEV,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,17,21,19,20.9053,29.7777,24.1423
2023,Land Rover,Defender 90,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,18,21,19,22.455,31.8779,25.9652
2023,Land Rover,Defender 90,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,15,19,16,18.3475,26.2277,21.216
2023,Land Rover,Defender 90 MHEV,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,18,23,20,22.9121,31.5521,26.1322
2023,Land Rover,Discovery,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,19,24,21,24.304,35.481,28.3183
2023,Land Rover,Discovery MHEV,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,19,25,22,24.4829,35.5392,28.4683
2023,Land Rover,New Range Rover,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,16,21,18,19.3349,31.9035,23.5012
2023,Land Rover,New Range Rover,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,16,21,18,19.3349,31.9035,23.5012
2023,Land Rover,New Range Rover LWB,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,16,21,18,19.2283,31.6026,23.341
2023,Land Rover,New Range Rover LWB,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,16,21,18,19.2283,31.6026,23.341
2023,Land Rover,New Range Rover P360 LWB MHEV,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,18,26,21,22.5618,36.5704,27.2609
2023,Land Rover,New Range Rover P360 MHEV,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,18,26,21,22.5618,36.5704,27.2609
2023,Land Rover,New Range Rover P400 LWB MHEV,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,18,26,21,22.5618,36.5704,27.2609
2023,Land Rover,New Range Rover P400 MHEV,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,18,26,21,22.5618,36.5704,27.2609
2023,Land Rover,New Range Rover Sport,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,16,21,18,19.3349,31.9035,23.5012
2023,Land Rover,New Range Rover Sport P360 MHEV,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,19,26,22,24.1708,37.0397,28.6501
2023,Land Rover,New Range Rover Sport P400 MHEV,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,18,26,21,22.5618,36.5704,27.2609
2023,LEXUS,GX 460,Gasoline (Premium Unleaded Required),MPG,miles per gallon,15,19,16,17.9,26.3,20.9045
2023,LEXUS,LX 600,Gasoline (Premium Unleaded Required),MPG,miles per gallon,17,22,19,20.6,30.1727,24.0309
2023,Lincoln,AVIATOR AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,17,24,20,21.4,34.2,25.7342
2023,Lincoln,NAVIGATOR 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,15,21,17,18.6518,29.7732,22.4205
2023,Lincoln,NAVIGATOR 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,16,22,18,19.2,30.4,23.0158
2023,MASERATI,LEVANTE GT,Gasoline (Premium Unleaded Required),MPG,miles per gallon,16,22,18,19.28,30.07,22.9927
2023,MASERATI,LEVANTE MODENA,Gasoline (Premium Unleaded Required),MPG,miles per gallon,16,22,18,19.28,30.07,22.9927
2023,MASERATI,LEVANTE MODENA V8,Gasoline (Premium Unleaded Required),MPG,miles per gallon,13,20,16,16.57,26.36,19.895
2023,MASERATI,LEVANTE TROFEO,Gasoline (Premium Unleaded Required),MPG,miles per gallon,13,20,16,16.57,26.36,19.895
2023,Mercedes-Benz,AMG GLE 53 4MATIC+,Gasoline (Premium Unleaded Required),MPG,miles per gallon,18,22,19,21.9444,30.5,25.1146
2023,Mercedes-Benz,AMG GLE 53 4MATIC+ (coupe),Gasoline (Premium Unleaded Required),MPG,miles per gallon,17,21,19,21.2,29.7,24.3339
2023,Mercedes-Benz,AMG GLE 63 S 4MATIC+,Gasoline (Premium Unleaded Required),MPG,miles per gallon,15,20,17,18.4,27.4,21.5914
2023,Mercedes-Benz,AMG GLE 63 S 4MATIC+ (coupe),Gasoline (Premium Unleaded Required),MPG,miles per gallon,15,19,17,18.5,26.3,21.3493
2023,Mercedes-Benz,AMG GLS 63 4MATIC+,Gasoline (Premium Unleaded Required),MPG,miles per gallon,14,19,16,17.3977,25.6,20.3287
2023,Mercedes-Benz,G 550,Gasoline (Premium Unleaded Required),MPG,miles per gallon,13,16,14,16.1,22.3,18.4024
2023,Mercedes-Benz,GLE 450 4MATIC,Gasoline (Premium Unleaded Required),MPG,miles per gallon,20,25,22,25.7931,35.7975,29.5035
2023,Mercedes-Benz,GLE 580 4MATIC,Gasoline (Premium Unleaded Required),MPG,miles per gallon,16,21,18,20.1,28.9,23.2915
2023,Mercedes-Benz,GLS 450 4MATIC,Gasoline (Premium Unleaded Required),MPG,miles per gallon,18,23,20,23.1996,32.4972,26.6279
2023,Mercedes-Benz,GLS 580 4MATIC,Gasoline (Premium Unleaded Required),MPG,miles per gallon,16,21,18,19.6,29.1,22.9752
2023,Mercedes-Benz,GLS 600 4MATIC Maybach,Gasoline (Premium Unleaded Required),MPG,miles per gallon,15,20,17,18.2995,27.6996,21.5977
2023,NISSAN,ARMADA 4WD,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,13,18,15,16.6238,26.6935,20.0228
2023,NISSAN,ARMADA 4WD,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,13,18,15,17.2,27,20.5578
2023,Porsche,Cayenne,Gasoline (Premium Unleaded Required),MPG,miles per gallon,17,22,19,22,31.5,25.4545
2023,Porsche,Cayenne GTS,Gasoline (Premium Unleaded Required),MPG,miles per gallon,15,19,17,18.4,26.4,21.3053
2023,Porsche,Cayenne GTS Coupe,Gasoline (Premium Unleaded Required),MPG,miles per gallon,15,19,17,19.1,27.8,22.2307
2023,Porsche,Cayenne S,Gasoline (Premium Unleaded Required),MPG,miles per gallon,16,22,18,20.9,30.9,24.4625
2023,Porsche,Cayenne S Coupe,Gasoline (Premium Unleaded Required),MPG,miles per gallon,16,21,18,20.3,29.2,23.5269
2023,Porsche,Cayenne Turbo,Gasoline (Premium Unleaded Required),MPG,miles per gallon,14,19,16,18.3,27.1,21.4317
2023,Porsche,Cayenne Turbo Coup¨¦,Gasoline (Premium Unleaded Required),MPG,miles per gallon,15,20,17,18.3,27.1,21.4317
2023,Porsche,Cayenne Turbo GT,Gasoline (Premium Unleaded Required),MPG,miles per gallon,14,19,16,18,27.3,21.2589
2023,Subaru,ASCENT AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,20,26,22,25.1,36.3,29.1468
2023,Subaru,ASCENT LIMITED/TOURING/ONYX AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,19,25,21,23.7,34.9,27.7003
2023,TOYOTA,4RUNNER 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,16,19,17,19.6,27.7,22.5699
2023,TOYOTA,4RUNNER 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,16,19,17,19.6898,28.059,22.7423
2023,TOYOTA,HIGHLANDER HYBRID AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,35,35,35,47.6,46.4,47.0524
2023,TOYOTA,HIGHLANDER HYBRID AWD LTD/PLAT,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,35,34,35,48.2,47,47.6525
2023,TOYOTA,SEQUOIA 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,19,22,20,23.7491,31.1,26.5758
2023,"Volvo Cars of North America, LLC",XC90 B5 AWD,Gasoline (Premium Unleaded Required),MPG,miles per gallon,22,28,25,28.5,40,32.7351
2023,"Volvo Cars of North America, LLC",XC90 B6 AWD,Gasoline (Premium Unleaded Required),MPG,miles per gallon,20,26,22,24.8996,36.6,29.0835
